t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
15.922,14.8404,0.931103,-0.00715475,-0.0131558,0.0124339,-0.1211,0.0939089,0.00151281,-0.0991033,-0.00261161,-0.151996,-0.302154,0.0104678,0.0289591,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.109285,-0.0352887,0.289743,0.116439,-0.0221329,0.277309,1,1,1,1
15.924,14.8423,0.931103,-0.00674952,-0.0132537,0.0120836,-0.121967,0.0939353,0.00155666,0.202616,-0.0489511,-0.175153,0.000334016,0.186079,0.00648389,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.109919,-0.0353866,0.289696,0.116669,-0.0221329,0.277612,1,1,1,1
15.926,14.8442,0.931103,-0.00634798,-0.0133491,0.0117332,-0.121967,0.0944651,0.00160738,0.200768,-0.0477078,-0.17516,-0.0019726,0.179779,0.00746481,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.110548,-0.035482,0.28965,0.116896,-0.0221329,0.277917,1,1,1,1
15.928,14.846,0.931103,-0.00657283,-0.0133491,0.0114266,-0.121973,0.0949769,0.0016595,-0.112424,0,-0.153335,-0.319482,0.000506016,0.0306218,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.110548,-0.035482,0.28965,0.117121,-0.0221329,0.278224,1,1,1,1
15.93,14.8479,0.931103,-0.0061723,-0.0134421,0.0110743,-0.12289,0.0949746,0.00170357,0.200268,-0.0465014,-0.17613,-0.00478135,0.174115,0.00848278,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.111171,-0.035575,0.289606,0.117343,-0.0221329,0.278532,1,1,1,1
15.932,14.8497,0.931103,-0.00580712,-0.013528,0.0107239,-0.122904,0.09547,0.00175746,0.18259,-0.0429739,-0.175215,-0.0234439,0.160117,0.0105503,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.111756,-0.0356609,0.289566,0.117564,-0.0221329,0.278842,1,1,1,1
15.934,14.8516,0.931103,-0.0054762,-0.0136073,0.010375,-0.122973,0.0959252,0.00181226,0.165456,-0.0396557,-0.174436,-0.0414515,0.147126,0.0124118,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.112305,-0.0357402,0.289529,0.117781,-0.0221329,0.279154,1,1,1,1
15.936,14.8535,0.931103,-0.00565946,-0.013612,0.0100595,-0.123093,0.0963431,0.00186763,-0.0916293,-0.0023052,-0.157763,-0.303726,0.0089926,0.0300469,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.112337,-0.0357449,0.289527,0.117997,-0.0221329,0.279467,1,1,1,1
15.938,14.8553,0.931103,-0.00523199,-0.0137029,0.00970189,-0.123964,0.0963652,0.00191309,0.213736,-0.0454774,-0.178802,0.00534113,0.168042,0.0100553,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.112978,-0.0358358,0.289484,0.11821,-0.0221329,0.279782,1,1,1,1
15.94,14.8572,0.931103,-0.00480694,-0.0137915,0.00934366,-0.12395,0.0968429,0.00197204,0.212527,-0.0443082,-0.179112,0.00321366,0.163339,0.0109647,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.113614,-0.0359244,0.289443,0.11842,-0.0221329,0.280099,1,1,1,1
15.942,14.8591,0.931103,-0.00441784,-0.013873,0.00898861,-0.123943,0.0973071,0.00203246,0.19455,-0.0407396,-0.177526,-0.0106656,0.150747,0.0127422,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.114211,-0.0360059,0.289406,0.118629,-0.0221329,0.280417,1,1,1,1
15.944,14.8609,0.931103,-0.00462362,-0.013873,0.00866884,-0.123975,0.097735,0.00209381,-0.102892,0,-0.159888,-0.320606,0.000454514,0.0316282,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.114211,-0.0360059,0.289406,0.118834,-0.0221329,0.280737,1,1,1,1
15.946,14.8628,0.931103,-0.00423768,-0.0139515,0.00831437,-0.124895,0.0977326,0.00213933,0.19297,-0.0392253,-0.177233,-0.00929178,0.146113,0.0137239,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.1148,-0.0360844,0.289373,0.119038,-0.0221329,0.281058,1,1,1,1
15.948,14.8646,0.931103,-0.00385714,-0.0140269,0.00796197,-0.124923,0.0981472,0.00220305,0.190269,-0.0377022,-0.176198,-0.0105866,0.140483,0.0148677,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.115382,-0.0361598,0.289343,0.119239,-0.0221329,0.281381,1,1,1,1
15.95,14.8665,0.931103,-0.00348161,-0.0140993,0.00761133,-0.124955,0.0985455,0.00226885,0.187768,-0.036217,-0.17532,-0.0129389,0.134588,0.016042,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.115956,-0.0362322,0.289317,0.119437,-0.0221329,0.281705,1,1,1,1
15.952,14.8684,0.931103,-0.00367757,-0.0140993,0.00728545,-0.124995,0.0989268,0.00233662,-0.0979815,0,-0.162943,-0.321127,0.000417523,0.0320699,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.115956,-0.0362322,0.289317,0.119633,-0.0221329,0.282031,1,1,1,1
15.954,14.8702,0.931103,-0.00330417,-0.0141688,0.00693477,-0.125916,0.0989242,0.00238277,0.186702,-0.0347691,-0.175338,-0.0156825,0.128768,0.0172147,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.116522,-0.0363017,0.289294,0.119827,-0.0221329,0.282359,1,1,1,1
15.956,14.8721,0.931103,-0.00293499,-0.0142355,0.00658528,-0.125963,0.0992887,0.00245264,0.184586,-0.0333575,-0.174746,-0.0183074,0.123135,0.0183473,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.117083,-0.0363684,0.289273,0.120018,-0.0221329,0.282688,1,1,1,1
15.958,14.874,0.931103,-0.00256969,-0.0142995,0.00623672,-0.126018,0.0996369,0.00252436,0.182652,-0.0319812,-0.174278,-0.0208854,0.117732,0.019451,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.117636,-0.0364324,0.289255,0.120206,-0.0221329,0.283018,1,1,1,1
15.96,14.8758,0.931103,-0.00275565,-0.0142995,0.00590503,-0.12608,0.0999695,0.00259789,-0.09298,0,-0.165848,-0.321623,0.00037288,0.0324624,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.117636,-0.0364324,0.289255,0.120392,-0.0221329,0.28335,1,1,1,1
15.962,14.8777,0.931103,-0.00239134,-0.0143608,0.00555578,-0.127003,0.0999669,0.0026446,0.182157,-0.0306392,-0.174624,-0.0235402,0.112571,0.0205412,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.118184,-0.0364937,0.289238,0.120575,-0.0221329,0.283683,1,1,1,1
15.964,14.8795,0.931103,-0.00203019,-0.0144194,0.00520706,-0.127073,0.100285,0.00272008,0.180574,-0.0293305,-0.174358,-0.0260098,0.107666,0.0215941,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.118726,-0.0365523,0.289224,0.120756,-0.0221329,0.284017,1,1,1,1
15.966,14.8814,0.931103,-0.00167188,-0.0144756,0.0048587,-0.12715,0.100588,0.00279733,0.179157,-0.028054,-0.17418,-0.0284246,0.103014,0.0226241,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.119263,-0.0366085,0.289212,0.120935,-0.0221329,0.284353,1,1,1,1
15.968,14.8833,0.931103,-0.00184766,-0.0144756,0.0045215,-0.127235,0.100878,0.00287634,-0.0878924,0,-0.1686,-0.322092,0.000321277,0.0328103,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.119263,-0.0366085,0.289212,0.12111,-0.0221329,0.28469,1,1,1,1
15.97,14.8851,0.931103,-0.00135147,-0.0145426,0.00417041,-0.128159,0.100875,0.00292354,0.248094,-0.0335306,-0.175548,0.0464889,0.123584,0.021352,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.119932,-0.0366755,0.289199,0.121284,-0.0221329,0.285029,1,1,1,1
15.972,14.887,0.931103,-0.00102895,-0.0145897,0.00382519,-0.128029,0.101224,0.00301358,0.16126,-0.0235647,-0.172607,-0.0441456,0.0882592,0.0252908,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.120453,-0.0367252,0.289194,0.121454,-0.0221329,0.285369,1,1,1,1
15.974,14.8889,0.931103,-0.00116983,-0.0145923,0.00348387,-0.128159,0.101471,0.00309534,-0.070437,-0.00126996,-0.17066,-0.306975,0.00503048,0.0326443,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.120453,-0.0367252,0.289194,0.121622,-0.0221329,0.28571,1,1,1,1
15.976,14.8907,0.931103,-0.000796666,-0.0146414,0.00313964,-0.12904,0.101482,0.00314484,0.18658,-0.0245509,-0.172118,-0.0142406,0.0920172,0.0257735,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.120991,-0.0367743,0.289192,0.121788,-0.0221329,0.286052,1,1,1,1
15.978,14.8926,0.931103,-0.000456088,-0.0146851,0.00279774,-0.129084,0.10174,0.00323311,0.170289,-0.0218531,-0.17095,-0.0316437,0.0814369,0.0274268,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.121495,-0.036818,0.289193,0.121951,-0.0221329,0.286396,1,1,1,1
15.98,14.8944,0.931103,-0.000172414,-0.0147218,0.00245705,-0.129178,0.101968,0.00332161,0.141837,-0.0183656,-0.170344,-0.0642583,0.0679503,0.0291101,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.121964,-0.0368568,0.289198,0.122111,-0.0221329,0.286741,1,1,1,1
15.982,14.8963,0.931103,-0.000304082,-0.0147239,0.00211129,-0.129366,0.102157,0.0034077,-0.0658338,-0.00104589,-0.172879,-0.307702,0.00405308,0.0331005,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.121964,-0.0368568,0.289198,0.122268,-0.0221329,0.287087,1,1,1,1
15.984,14.8982,0.931103,4.1627e-06,-0.0147603,0.00177105,-0.130249,0.102164,0.00345793,0.154122,-0.0181803,-0.170121,-0.0513774,0.0666962,0.0300266,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.122428,-0.0368932,0.289205,0.122423,-0.0221329,0.287434,1,1,1,1
15.986,14.9,0.931103,0.000308699,-0.0147942,0.00143189,-0.1304,0.10235,0.00354836,0.152268,-0.0169777,-0.169579,-0.0530962,0.0619451,0.0310529,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.122884,-0.0369271,0.289214,0.122576,-0.0221329,0.287782,1,1,1,1
15.988,14.9019,0.931103,0.000634678,-0.0148275,0.0010944,-0.130556,0.102521,0.00364059,0.16299,-0.0166425,-0.168747,-0.0407855,0.0601878,0.0320976,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.12336,-0.0369604,0.289226,0.122725,-0.0221329,0.288132,1,1,1,1
15.99,14.9038,0.931103,0.000932325,-0.0148567,0.000757144,-0.130677,0.102687,0.00373727,0.148823,-0.0145732,-0.168628,-0.0580291,0.0522781,0.0332879,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.123805,-0.0369896,0.28924,0.122872,-0.0221329,0.288483,1,1,1,1
15.992,14.9056,0.931103,0.000788004,-0.0148567,0.000405328,-0.130847,0.102831,0.00383335,-0.0721608,0,-0.175908,-0.323342,0.000114291,0.0335938,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.123805,-0.0369896,0.28924,0.123017,-0.0221329,0.288834,1,1,1,1
15.994,14.9075,0.931103,0.00113392,-0.0148864,6.94601e-05,-0.131775,0.102828,0.00388167,0.172957,-0.0148554,-0.167934,-0.0311683,0.0528983,0.0344999,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.124292,-0.0370193,0.289257,0.123158,-0.0221329,0.289187,1,1,1,1
15.996,14.9093,0.931103,0.00142727,-0.0149106,-0.000266527,-0.131869,0.102972,0.00398534,0.146674,-0.0121365,-0.167994,-0.0616142,0.0431344,0.0354316,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.124725,-0.0370435,0.289275,0.123297,-0.0221329,0.289541,1,1,1,1
15.998,14.9112,0.931103,0.00173825,-0.0149335,-0.000598294,-0.13205,0.103089,0.00408535,0.155494,-0.0114367,-0.165883,-0.0444522,0.0413809,0.0364832,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.125172,-0.0370664,0.289298,0.123434,-0.0221329,0.289896,1,1,1,1
16,14.9131,0.931103,0.0016047,-0.0149335,-0.000954338,-0.132182,0.103201,0.00419057,-0.0667768,0,-0.178022,-0.323706,2.9277e-05,0.0337601,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.125518,-0.0370825,0.289319,0.123567,-0.0221329,0.290252,1,1,1,1
16.002,14.9149,0.931103,0.00188914,-0.0149527,-0.00128555,-0.133111,0.103198,0.00423912,0.142221,-0.00957744,-0.165604,-0.0592097,0.0342605,0.0374545,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.125587,-0.0370856,0.289324,0.123698,-0.0221329,0.290609,1,1,1,1
16.004,14.9168,0.931103,0.00219082,-0.0149703,-0.00161257,-0.133286,0.103289,0.00434364,0.15084,-0.00881583,-0.163514,-0.0458443,0.0304012,0.0389191,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.126017,-0.0371032,0.289355,0.123826,-0.0221329,0.290967,1,1,1,1
16.006,14.9186,0.931103,0.00248677,-0.0149853,-0.00193705,-0.133422,0.103369,0.00445357,0.147973,-0.00751109,-0.162238,-0.0476891,0.0244035,0.0402378,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.126438,-0.0371182,0.289389,0.123951,-0.0221329,0.291326,1,1,1,1
16.008,14.9205,0.931103,0.00236411,-0.0149853,-0.00229699,-0.133564,0.103431,0.00456585,-0.061331,0,-0.179971,-0.324045,-6.38508e-05,0.0338789,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.126438,-0.0371182,0.289389,0.124074,-0.0221329,0.291686,1,1,1,1
16.01,14.9224,0.931103,0.00265738,-0.0149978,-0.0026201,-0.134494,0.103428,0.00461457,0.146636,-0.00622736,-0.161554,-0.0498132,0.0184837,0.0415653,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.126851,-0.0371307,0.289427,0.124194,-0.0221329,0.292047,1,1,1,1
16.012,14.9242,0.931103,0.00294555,-0.0150077,-0.00294113,-0.134643,0.103473,0.00472922,0.144085,-0.00496302,-0.160515,-0.0519313,0.0126995,0.0428768,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.127257,-0.0371406,0.289468,0.124311,-0.0221329,0.292409,1,1,1,1
16.014,14.9261,0.931103,0.00322891,-0.0150151,-0.00326029,-0.134797,0.103501,0.00484619,0.141682,-0.00371684,-0.159579,-0.0540744,0.00708292,0.0441783,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.127655,-0.037148,0.289511,0.124426,-0.0221329,0.292772,1,1,1,1
16.016,14.928,0.931103,0.00311726,-0.0150151,-0.00362379,-0.134958,0.103514,0.00496549,-0.0558285,0,-0.181753,-0.324358,-0.000167987,0.0339475,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.127655,-0.037148,0.289511,0.124537,-0.0221329,0.293135,1,1,1,1
16.018,14.9298,0.931103,0.00343957,-0.0150205,-0.00393712,-0.135889,0.10351,0.0050143,0.161154,-0.00267928,-0.156661,-0.0281814,0.00153476,0.0467637,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.128086,-0.0371534,0.289562,0.124646,-0.0221329,0.2935,1,1,1,1
16.02,14.9317,0.931103,0.00371623,-0.0150228,-0.00425363,-0.135976,0.103506,0.00514372,0.13833,-0.00114978,-0.15826,-0.0586191,-0.00412488,0.0468903,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.128469,-0.0371557,0.289611,0.124752,-0.0221329,0.293865,1,1,1,1
16.022,14.9335,0.931103,0.00398759,-0.0150226,-0.00456763,-0.136151,0.103486,0.00526792,0.13568,0.000107203,-0.156997,-0.0579725,-0.00880264,0.0478196,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.128843,-0.0371555,0.289663,0.124856,-0.0221329,0.294231,1,1,1,1
16.024,14.9354,0.931103,0.00388704,-0.0150226,-0.00493436,-0.136323,0.103452,0.00539395,-0.0502743,0,-0.183367,-0.324645,-0.000285311,0.0339671,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.128843,-0.0371555,0.289663,0.124956,-0.0221329,0.294597,1,1,1,1
16.026,14.9373,0.931103,0.00415397,-0.0150197,-0.00524529,-0.137255,0.103448,0.00544279,0.133465,0.00142923,-0.155464,-0.0535648,-0.0130352,0.0485647,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.129208,-0.0371526,0.28972,0.125054,-0.0221329,0.294965,1,1,1,1
16.028,14.9391,0.931103,0.00439553,-0.0150147,-0.00555594,-0.137415,0.103402,0.00557076,0.120781,0.0025265,-0.155326,-0.06678,-0.0173061,0.0487487,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.129563,-0.0371472,0.28978,0.125149,-0.0221329,0.295333,1,1,1,1
16.03,14.941,0.931103,0.00432182,-0.0150143,-0.00592157,-0.137572,0.103342,0.00569746,-0.0368553,0.000173162,-0.182813,-0.310514,-0.00145738,0.0348109,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.129563,-0.0371472,0.28978,0.125241,-0.0221329,0.295702,1,1,1,1
16.032,14.9429,0.931103,0.00457803,-0.0150065,-0.00622633,-0.138505,0.103336,0.00574962,0.128106,0.00393694,-0.152379,-0.0531725,-0.0242102,0.0507843,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.129908,-0.0371394,0.289845,0.12533,-0.0221329,0.296072,1,1,1,1
16.034,14.9447,0.931103,0.00482794,-0.0149961,-0.00652808,-0.138664,0.103258,0.00588176,0.124956,0.00515277,-0.150874,-0.0546552,-0.0301332,0.0520226,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.130245,-0.037129,0.289914,0.125417,-0.0221329,0.296442,1,1,1,1
16.036,14.9466,0.931103,0.00507184,-0.0149834,-0.00682707,-0.138828,0.103162,0.00601605,0.121949,0.00635246,-0.149496,-0.0564817,-0.0360325,0.0532814,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.130572,-0.0371163,0.289986,0.125501,-0.0221329,0.296813,1,1,1,1
16.038,14.9484,0.931103,0.00499095,-0.0149834,-0.00719863,-0.138997,0.10305,0.00615249,-0.0404457,0,-0.185782,-0.325083,-0.000495655,0.033899,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.130572,-0.0371163,0.289986,0.125582,-0.0221329,0.297184,1,1,1,1
16.04,14.9503,0.931103,0.00529804,-0.0149649,-0.0074795,-0.13993,0.103046,0.00620121,0.153544,0.00927579,-0.140435,-0.00261845,-0.0512805,0.0590615,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.130958,-0.0370978,0.290077,0.12566,-0.0221329,0.297557,1,1,1,1
16.042,14.9522,0.931103,0.00553184,-0.014947,-0.00777362,-0.139947,0.102888,0.00635896,0.116899,0.00895877,-0.147056,-0.06094,-0.0487276,0.056075,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.131267,-0.0370799,0.290156,0.125735,-0.0221329,0.297929,1,1,1,1
16.044,14.954,0.931103,0.00545944,-0.014947,-0.00814693,-0.140129,0.102738,0.00650015,-0.0361967,0,-0.186657,-0.325247,-0.000596779,0.0338223,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.131267,-0.0370799,0.290156,0.125807,-0.0221329,0.298303,1,1,1,1
16.046,14.9559,0.931103,0.00569092,-0.0149267,-0.00843943,-0.141063,0.102734,0.00654876,0.115735,0.0101199,-0.146252,-0.0630219,-0.0542441,0.0573379,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.131568,-0.0370596,0.290237,0.125877,-0.0221329,0.298677,1,1,1,1
16.048,14.9578,0.931103,0.00591722,-0.0149042,-0.00872964,-0.141251,0.102569,0.00669207,0.113154,0.0112693,-0.145105,-0.0650113,-0.0595761,0.0585427,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.131861,-0.0370371,0.290321,0.125943,-0.0221329,0.299051,1,1,1,1
16.05,14.9596,0.931103,0.00612173,-0.0148808,-0.00902068,-0.141446,0.102388,0.00683745,0.102252,0.0117171,-0.145521,-0.0757191,-0.0603623,0.0578073,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.132129,-0.0370137,0.290405,0.126007,-0.0221329,0.299426,1,1,1,1
16.052,14.9615,0.931103,0.00606072,-0.0148808,-0.00939603,-0.141671,0.102205,0.00697901,-0.0305025,0,-0.187671,-0.325448,-0.000783719,0.0336229,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.132402,-0.0369868,0.290498,0.126068,-0.0221329,0.299801,1,1,1,1
16.054,14.9633,0.931103,0.0062758,-0.0148539,-0.00967895,-0.142407,0.102149,0.00703353,0.107537,0.0134211,-0.14146,-0.0596506,-0.0682669,0.0599053,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.132402,-0.0369868,0.290498,0.126126,-0.0221329,0.300177,1,1,1,1
16.056,14.9652,0.931103,0.00647009,-0.0148266,-0.00996329,-0.142784,0.101994,0.0071756,0.0971455,0.0136797,-0.142171,-0.0734133,-0.0697632,0.0593972,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.132652,-0.0369595,0.29059,0.126182,-0.0221329,0.300553,1,1,1,1
16.058,14.9671,0.931103,0.00665846,-0.0147974,-0.0102445,-0.143003,0.101784,0.00732005,0.0941877,0.0146022,-0.140614,-0.0741708,-0.0749286,0.0603324,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.132893,-0.0369303,0.290685,0.126234,-0.0221329,0.30093,1,1,1,1
16.06,14.9689,0.931103,0.0066089,-0.0147974,-0.0106215,-0.143224,0.101559,0.007466,-0.02478,0,-0.188512,-0.32561,-0.000886677,0.0334971,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.132893,-0.0369303,0.290685,0.126284,-0.0221329,0.301307,1,1,1,1
16.062,14.9708,0.931103,0.0068071,-0.0147645,-0.0108947,-0.144158,0.101555,0.00751412,0.0991007,0.0164042,-0.136563,-0.0615491,-0.0847314,0.0628862,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.133138,-0.0368974,0.29079,0.12633,-0.0221329,0.301684,1,1,1,1
16.064,14.9727,0.931103,0.00699887,-0.0147297,-0.0111647,-0.144344,0.101301,0.00766707,0.0958855,0.0174147,-0.135033,-0.063124,-0.0905712,0.0639959,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.133373,-0.0368626,0.290897,0.126374,-0.0221329,0.302062,1,1,1,1
16.066,14.9745,0.931103,0.00718445,-0.0146929,-0.0114319,-0.144534,0.10103,0.00782176,0.0927862,0.0184201,-0.133605,-0.064803,-0.0963528,0.0651158,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.1336,-0.0368258,0.291008,0.126415,-0.0221329,0.30244,1,1,1,1
16.068,14.9764,0.931103,0.00714638,-0.0146929,-0.0118103,-0.144729,0.100743,0.00797821,-0.0190346,0,-0.189179,-0.325753,-0.00104773,0.0332569,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.1336,-0.0368258,0.291008,0.126453,-0.0221329,0.302818,1,1,1,1
16.07,14.9782,0.931103,0.00731761,-0.0146561,-0.0120812,-0.145664,0.100738,0.00802597,0.0856178,0.0183745,-0.135436,-0.080155,-0.0965871,0.0644795,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.133806,-0.036789,0.291116,0.126488,-0.0221329,0.303197,1,1,1,1
16.072,14.9801,0.931103,0.00749477,-0.0146154,-0.0123436,-0.145903,0.100451,0.00817822,0.0885793,0.0203685,-0.131201,-0.0681812,-0.107321,0.0673169,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.134016,-0.0367483,0.291232,0.126521,-0.0221329,0.303576,1,1,1,1
16.074,14.982,0.931103,0.00746534,-0.0146154,-0.0127227,-0.146108,0.100132,0.00833804,-0.0147137,0,-0.189564,-0.325839,-0.00115667,0.0330745,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.134016,-0.0367483,0.291232,0.12655,-0.0221329,0.303955,1,1,1,1
